pilot_row_index	source_row_index	source_file_index	id	word	_5	context	w_word	wo_word	followup	human_negative_followups	human_negative_pilot_row_indices	human_negative_source_row_indices	human_negative_count	followup_token_length	followup_final_punctuation	build_seed	human_negative_target	row_limit	prompt_with	prompt_without	next_speaker	fold_id	gold_log_prob_with	gold_log_prob_without	gold_token_count_with	gold_token_count_without	gold_delta	margin_human_with	margin_human_without	effect_delta	human_negative_log_probs_with	human_negative_log_probs_without	ablation_condition	mask_percent
1165	1165	3135	11758	not		You look very professional in the suit.	The company regulates that men should wear a suit and tie in business meeting. Company policy is not negotiable.	The company regulates that men should wear a suit and tie in business meeting. Company policy is negotiable.	I appreciate it. It is related to company image.	"[""Yeah, I\u2019ll try not to! See you after Christmas."",""I was hoping you'd have something on sale today."",""Don't worry. I'm not much of a dancer myself."",""Wait a second. I want to watch Ally McNeal."",""I get it, and thank you for your honesty.""]"	[958,322,425,859,1104]	[958,322,425,859,1104]	5	9	.	13	5		"Speaker 1: You look very professional in the suit.
Speaker 2: The company regulates that men should wear a suit and tie in business meeting. Company policy is not negotiable.
Speaker 1: "	"Speaker 1: You look very professional in the suit.
Speaker 2: The company regulates that men should wear a suit and tie in business meeting. Company policy is negotiable.
Speaker 1: "	Speaker 1	1	-35.0618896484375	-35.32745361328125	11	11	0.26556396484375	2.716618347167966	3.1225006103515653	-0.40588226318359943	[-47.15507507324219,-33.3818359375,-33.550140380859375,-48.3814697265625,-26.42401885986328]	[-47.047332763671875,-34.2529296875,-34.0869140625,-48.309326171875,-28.553268432617188]	none	0.0
1166	1166	3136	11760	not		I met a girl in elevator this morning. She works in a company upstairs. She said she envied the casual way we dress for work. She complained about the dress rule in her company. It requires everyone to wear formal clothes from Monday to Friday.__eou__Well, I was wondering where those people with professional attire come from. Now, I know the answer.__eou__You know, in a sense, a suits and ties are compulsory for male employees even in July, and no jewelry allowed for most of the female employees. Even the reasonable male leaf is returning the rule, isn’t that strict?	To some extent, it is. Anyway, whether they like it or not, they do give people a very good impression.	To some extent, it is. Anyway, whether they like it or, they do give people a very good impression.	But it is unjust to judge a book by its cover. If they’re not happy or comfortable with their clothes, they can be less productive.	"[""Oh, no, get off it. It wasn\u2019t such a killer class. You just have to get into it. Like they say, no pain, no gain."",""They're awesome! I was browsing through the eBay auction today, and I found the cutest fat little copper Buddha! It's over a hundred years old."",""Well, you made a good choice. Coming to us, I mean. We have a full range of products from cosmetics to skin cleansers and moisturizers."",""Yeah, I know what you mean. The first year of any marriage is difficult for all couples, not to mention two people from different cultures."",""Well, Then you can go to the three-day-long training camp first. There\u2019re some professional teachers and they can guide you to do certain necessary exercise.""]"	[416,806,77,493,771]	[416,806,77,493,771]	5	25	.	13	5		"Speaker 1: I met a girl in elevator this morning. She works in a company upstairs. She said she envied the casual way we dress for work. She complained about the dress rule in her company. It requires everyone to wear formal clothes from Monday to Friday.
Speaker 2: Well, I was wondering where those people with professional attire come from. Now, I know the answer.
Speaker 1: You know, in a sense, a suits and ties are compulsory for male employees even in July, and no jewelry allowed for most of the female employees. Even the reasonable male leaf is returning the rule, isn’t that strict?
Speaker 2: To some extent, it is. Anyway, whether they like it or not, they do give people a very good impression.
Speaker 1: "	"Speaker 1: I met a girl in elevator this morning. She works in a company upstairs. She said she envied the casual way we dress for work. She complained about the dress rule in her company. It requires everyone to wear formal clothes from Monday to Friday.
Speaker 2: Well, I was wondering where those people with professional attire come from. Now, I know the answer.
Speaker 1: You know, in a sense, a suits and ties are compulsory for male employees even in July, and no jewelry allowed for most of the female employees. Even the reasonable male leaf is returning the rule, isn’t that strict?
Speaker 2: To some extent, it is. Anyway, whether they like it or, they do give people a very good impression.
Speaker 1: "	Speaker 1	3	-70.59429931640625	-71.4212646484375	29	29	0.82696533203125	30.56926727294922	30.344764709472656	0.2245025634765625	[-97.29199981689453,-114.98348999023438,-100.42970275878906,-72.21728515625,-120.89535522460938]	[-98.20964813232422,-116.09327697753906,-100.884521484375,-73.008056640625,-120.6346435546875]	none	0.0
1167	1167	3138	11769	not		Congratulations, Francis. Your hard working finally pays off. I am so happy for your promotion.	Thanks, Monica. Without support from you and other colleagues, I would not have made it.	Thanks, Monica. Without support from you and other colleagues, I would have made it.	I hope I could get promoted some day. Tell me about your experience, ok?	"[""come on. A trip will do you good. Are you doing anything this weekend?"",""It's such a hot season, isn't it? May I suggest thinning out the top?"",""Your price is higher than I expected. Could you give us a little discount?"",""But kids like watching things like that. It's just for fun, would't you say?"",""I've heard that the company is very strict with its staff. Is that true?""]"	[896,43,1118,494,1184]	[896,43,1118,494,1184]	5	14	?	13	5		"Speaker 1: Congratulations, Francis. Your hard working finally pays off. I am so happy for your promotion.
Speaker 2: Thanks, Monica. Without support from you and other colleagues, I would not have made it.
Speaker 1: "	"Speaker 1: Congratulations, Francis. Your hard working finally pays off. I am so happy for your promotion.
Speaker 2: Thanks, Monica. Without support from you and other colleagues, I would have made it.
Speaker 1: "	Speaker 1	4	-47.72125244140625	-47.5264892578125	17	17	-0.19476318359375	6.521313476562497	6.525842285156251	-0.004528808593754263	[-49.262115478515625,-62.73614501953125,-41.843597412109375,-75.36767578125,-42.0032958984375]	[-48.78924560546875,-62.813262939453125,-41.825408935546875,-75.052734375,-41.781005859375]	none	0.0
1168	1168	3139	11770	not		Francis, you have done an outstanding work in the past six months. In view of your achievement, I trust you’re now indispensable part of our company and you deserve an officer director title.__eou__I am so happy to know that I could make some contribution to our company.	This title does not only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	This title does only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.	Thank you, I will be doing my best.	"[""Maybe he is on the way home now."",""No, thanks. We have made a reservation before."",""Why is that? It is called real art."",""It's simple. Just press the button, like this."",""We offer packages with all the movie channels.""]"	[650,46,736,976,315]	[650,46,736,976,315]	5	8	.	13	5		"Speaker 1: Francis, you have done an outstanding work in the past six months. In view of your achievement, I trust you’re now indispensable part of our company and you deserve an officer director title.
Speaker 2: I am so happy to know that I could make some contribution to our company.
Speaker 1: This title does not only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.
Speaker 2: "	"Speaker 1: Francis, you have done an outstanding work in the past six months. In view of your achievement, I trust you’re now indispensable part of our company and you deserve an officer director title.
Speaker 2: I am so happy to know that I could make some contribution to our company.
Speaker 1: This title does only give you a raising pay-check, but also increase responsibilities. Congratulations, and hope the best for you.
Speaker 2: "	Speaker 2	3	-16.243919372558594	-15.853248596191406	10	10	-0.3906707763671875	27.942506408691408	28.61227874755859	-0.6697723388671832	[-35.65576171875,-42.9912109375,-48.65625,-44.2646484375,-49.3642578125]	[-36.3076171875,-43.2724609375,-49.306640625,-43.99658203125,-49.4443359375]	none	0.0
1169	1169	3140	11774	not		Hi, Lucy, you are very popular with people around you, what are your tricks?__eou__Thank you for saying so. I don’t know, probably because I like sharing my experience and knowledge with them. I think this kind of communication helps to improve our work efficiency and also helps to get along with colleagues.__eou__Sharing knowledge can be very settled and some second stances. People may think you are telling them how to do their work. If they take it personally, they feel angry at you and even become reluctant to support you at work.	That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is not sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.	That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.	You are quite right. Thank you for sharing your experience with me. I learned a lot.	"[""You'll be sorry if the boss finds it out. He may probably give you the bag."",""I guess so. Going to watch a movie and having dinner at a restaurant are usual."",""Well I am used to that, Mr. Parsons, so that\u2019s not really a shock for me."",""but you two used to do everything together. I thought you really enjoyed each other's company."",""I\u2019m sorry. I think you are calling the wrong person. My name is not Mr. Bernie.""]"	[633,465,1179,908,97]	[633,465,1179,908,97]	5	16	.	13	5		"Speaker 1: Hi, Lucy, you are very popular with people around you, what are your tricks?
Speaker 2: Thank you for saying so. I don’t know, probably because I like sharing my experience and knowledge with them. I think this kind of communication helps to improve our work efficiency and also helps to get along with colleagues.
Speaker 1: Sharing knowledge can be very settled and some second stances. People may think you are telling them how to do their work. If they take it personally, they feel angry at you and even become reluctant to support you at work.
Speaker 2: That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is not sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.
Speaker 1: "	"Speaker 1: Hi, Lucy, you are very popular with people around you, what are your tricks?
Speaker 2: Thank you for saying so. I don’t know, probably because I like sharing my experience and knowledge with them. I think this kind of communication helps to improve our work efficiency and also helps to get along with colleagues.
Speaker 1: Sharing knowledge can be very settled and some second stances. People may think you are telling them how to do their work. If they take it personally, they feel angry at you and even become reluctant to support you at work.
Speaker 2: That is true. Some people will misunderstand your intention and lets you do it in the long threatening way. For example, it is sensible at all to arguing with the others or correcting someone in front of other people. To show your friendliness and willingness to share is much more important than to show off.
Speaker 1: "	Speaker 1	1	-27.46881103515625	-27.31006622314453	19	19	-0.15874481201171875	37.9777099609375	38.09355926513672	-0.11584930419921591	[-71.60028076171875,-56.978759765625,-76.0784912109375,-64.01983642578125,-58.55523681640625]	[-71.6917724609375,-56.69091796875,-76.03472900390625,-64.1956787109375,-58.405029296875]	none	0.0
1170	1170	3141	11775	not		You look really wiped out?__eou__I had meetings back to back all morning. And phone rang off the hook from the minute I walked into the office.	Not a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	A good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.	I can’t believe it. I guess I’ll be here until 10 again tonight.	"[""I\u2019m so sorry! OK, so you just want a simple message on it."",""Well, how about fifty percent discount? If so, I'll buy that fur coat."",""We usually recommend that you bring your car in every five thousand kilometers."",""No, but we\u2019Ve got a hurry. It will be the rush hour soon."",""Say hi to your parents for me. I hope to see them soon.""]"	[934,40,223,168,838]	[934,40,223,168,838]	5	13	.	13	5		"Speaker 1: You look really wiped out?
Speaker 2: I had meetings back to back all morning. And phone rang off the hook from the minute I walked into the office.
Speaker 1: Not a good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.
Speaker 2: "	"Speaker 1: You look really wiped out?
Speaker 2: I had meetings back to back all morning. And phone rang off the hook from the minute I walked into the office.
Speaker 1: A good day. I hate to tell you that Mr. Thomas wants to see the profit’s statement for new project tomorrow morning.
Speaker 2: "	Speaker 2	0	-38.267822265625	-38.3984375	18	18	0.130615234375	20.381549072265628	19.348138427734376	1.0334106445312514	[-61.24658203125,-69.318115234375,-52.7666015625,-71.5791015625,-38.336456298828125]	[-61.95849609375,-68.2626953125,-51.3876953125,-69.79296875,-37.331024169921875]	none	0.0
1171	1171	3146	11787	not		How do you think a manager should react to an employee’s unsatisfactory work?__eou__If I were a manager, I would have a private talk with this employ to figure out the reasons. It is very important to have this one-to-one discussion in an unthreatening situation without any distraction.__eou__Exactly, I overheard a manager scold his employee in the elevator this morning, they were from the company on the 12th floor, I guess. They were only three of us in the elevator, I felt very embarrassed to be in the middle of them.	Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is not wise at all to give a harsh time to your employee in front of others, especially strangers.	Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is wise at all to give a harsh time to your employee in front of others, especially strangers.	Sure, no matter what happened, they should wait to discuss in their office and find the solution in a positive way.	"[""Okay. Please close the door to the basement before you go to bed. I don't want the dog down there tonight."",""People here desire medium-priced air freshener only. Please carefully consider my proposal, which will lead to a larger business between us."",""Mud? But Ivan told me there were no mudslides in that district. I thought all the mudslides were down in Chichitango."",""You can see many cows and horses there. lf you are brave enough, you can try horseback riding. it is fun."",""I know you don't have an appetite, but you need to eat something. You'll get too weak if you don't eat.""]"	[125,1121,1221,539,212]	[125,1121,1221,539,212]	5	21	.	13	5		"Speaker 1: How do you think a manager should react to an employee’s unsatisfactory work?
Speaker 2: If I were a manager, I would have a private talk with this employ to figure out the reasons. It is very important to have this one-to-one discussion in an unthreatening situation without any distraction.
Speaker 1: Exactly, I overheard a manager scold his employee in the elevator this morning, they were from the company on the 12th floor, I guess. They were only three of us in the elevator, I felt very embarrassed to be in the middle of them.
Speaker 2: Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is not wise at all to give a harsh time to your employee in front of others, especially strangers.
Speaker 1: "	"Speaker 1: How do you think a manager should react to an employee’s unsatisfactory work?
Speaker 2: If I were a manager, I would have a private talk with this employ to figure out the reasons. It is very important to have this one-to-one discussion in an unthreatening situation without any distraction.
Speaker 1: Exactly, I overheard a manager scold his employee in the elevator this morning, they were from the company on the 12th floor, I guess. They were only three of us in the elevator, I felt very embarrassed to be in the middle of them.
Speaker 2: Well, I guess the employee would feel more embarrassed and probably angry. Anyway, it is wise at all to give a harsh time to your employee in front of others, especially strangers.
Speaker 1: "	Speaker 1	0	-55.701171875	-55.992919921875	24	24	0.291748046875	35.20417022705078	34.94375915527344	0.2604110717773409	[-78.3818359375,-128.78076171875,-111.6468505859375,-79.31430053710938,-56.40296173095703]	[-76.80987548828125,-129.038818359375,-112.2210693359375,-79.59002685546875,-57.02360534667969]	none	0.0
1172	1172	3148	11792	not		Hello, this is Francis from XYZ Company. I would like to discuss with you about a new project some time next week. Do you have time to meet?	Well, I am not sure. Lets me check my agenda	Well, I am sure. Lets me check my agenda	Ok.	"[""Yes."",""Thanks."",""I won't."",""Please yourself."",""Thank you.""]"	[147,138,826,678,1108]	[147,138,826,678,1108]	5	1	.	13	5		"Speaker 1: Hello, this is Francis from XYZ Company. I would like to discuss with you about a new project some time next week. Do you have time to meet?
Speaker 2: Well, I am not sure. Lets me check my agenda
Speaker 1: "	"Speaker 1: Hello, this is Francis from XYZ Company. I would like to discuss with you about a new project some time next week. Do you have time to meet?
Speaker 2: Well, I am sure. Lets me check my agenda
Speaker 1: "	Speaker 1	2	-4.587890625	-4.8427734375	2	2	0.2548828125	5.068040466308593	4.426303100585937	0.6417373657226566	[-5.78125,-4.36962890625,-18.4140625,-15.93505859375,-3.7796554565429688]	[-5.712890625,-4.35107421875,-17.6337890625,-14.984375,-3.6632537841796875]	none	0.0
1173	1173	3149	11795	not		You must be very busy these days. I heard you are responsible for the meeting arrangements this time. It can be the most important meeting for our company this year.__eou__Sure it is. I am up to my ears as time expressed.__eou__Do we still use the conference room in the same hotel as last time? You remember? I like that one.	If we were in the same conference room, I would not work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.	If we were in the same conference room, I would work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.	Good preparation will improve the effectiveness of the meeting. I am sure that your hard work will pay off.	"[""No no, I just changed my eating habits. I eat a balance meal. and I eat less than before."",""We really have some miserable weather sometime. i wish i would live somewhere which were sunning all year round."",""Well you can\u2019t just take the money. You have to ask the bank for money. And I\u2019m the banker."",""I can't agree to that. My company will have to pay for both sending them and bringing them back."",""But I am not that someone. I can easily talk him into doing whatever I want him to do.""]"	[728,919,878,1050,558]	[728,919,878,1050,558]	5	19	.	13	5		"Speaker 1: You must be very busy these days. I heard you are responsible for the meeting arrangements this time. It can be the most important meeting for our company this year.
Speaker 2: Sure it is. I am up to my ears as time expressed.
Speaker 1: Do we still use the conference room in the same hotel as last time? You remember? I like that one.
Speaker 2: If we were in the same conference room, I would not work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.
Speaker 1: "	"Speaker 1: You must be very busy these days. I heard you are responsible for the meeting arrangements this time. It can be the most important meeting for our company this year.
Speaker 2: Sure it is. I am up to my ears as time expressed.
Speaker 1: Do we still use the conference room in the same hotel as last time? You remember? I like that one.
Speaker 2: If we were in the same conference room, I would work late these days. That conference room has been booked out. This time our boss wants to hold the meeting in our company. So everything has to be rearranged and checked, like tables, chairs, mean tacks, podium, audio and visual equipments and even the lunch menu.
Speaker 1: "	Speaker 1	4	-41.22869873046875	-41.09234619140625	21	21	-0.1363525390625	35.711401367187506	35.806909179687494	-0.09550781249998863	[-80.708984375,-105.777587890625,-75.2091064453125,-61.26885986328125,-61.7359619140625]	[-80.763671875,-105.682861328125,-75.41412353515625,-61.00885009765625,-61.62677001953125]	none	0.0
1174	1174	3150	11797	not		You must like negotiating a lot. People are saying, you are a super negotiator.__eou__Ha, I am flattered. Actually, when it comes to negotiate, you don’t need to like it. You just need to understand how it works.	I am not good at it by any means. Give me some advice.	I am good at it by any means. Give me some advice.	Well, generally speaking, if you want to change someone’s mind or understand his position, you have to put yourself in his shoes. Understand his need and the cost for his need. And then you work together to find a solution.	"[""Great, because I am really mad at William. I mean, what kind of an idiot wouldn't be able to appreciate a smart, beautiful woman like me? Anybody who would be friends with that guy has to be really dumb."",""Yes, I can. You know Mr. Macready, the famous car dealer here in New York. He agreed to act as my guarantor of a loan in the sum of US $ l0, 000 until the end of this year."",""To tell you the truth, a letter of credit would increase the cost of my import. When I open a letter of credit with a bank, I have to pay a deposit. That'll tie up my money and increase my cost."",""To find out if you are eligible for our Fixed Asset Loan, we will have to look at various aspects of your business, such as your long-term business prospects, your cash flow, your profitability, your capital structure ..."",""Good. We can contact the Tiana Office Furniture Store, and ask them to install computers in our company, deliver new tables and other furniture to match the function of the computers, and to improve our work atmosphere simultaneously.""]"	[509,1298,1296,1282,1181]	[509,1298,1296,1282,1181]	5	40	.	13	5		"Speaker 1: You must like negotiating a lot. People are saying, you are a super negotiator.
Speaker 2: Ha, I am flattered. Actually, when it comes to negotiate, you don’t need to like it. You just need to understand how it works.
Speaker 1: I am not good at it by any means. Give me some advice.
Speaker 2: "	"Speaker 1: You must like negotiating a lot. People are saying, you are a super negotiator.
Speaker 2: Ha, I am flattered. Actually, when it comes to negotiate, you don’t need to like it. You just need to understand how it works.
Speaker 1: I am good at it by any means. Give me some advice.
Speaker 2: "	Speaker 2	0	-98.92034912109375	-99.643798828125	47	47	0.72344970703125	37.3210536956787	35.832459259033214	1.488594436645485	[-130.19289779663086,-145.0552749633789,-116.822998046875,-112.92270851135254,-176.213134765625]	[-130.3942527770996,-141.33960723876953,-115.96953964233398,-113.44864273071289,-176.229248046875]	none	0.0
1175	1175	3154	11801	not		Do you want to sign for a Korea language class?__eou__What for? Oh, I see, you mean next year our company will expand business to the South Korea market.__eou__Right, we have located a business partner in Seoul. The first contact proves to be successful. The general manager of South Korean company has scheduled to pay a visit to us next month. I think it is quite possible to set up a joint venture company with them soon.	Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need not bother signing for the language by ourselves.	Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need bother signing for the language by ourselves.	A slow sparrow should make an early start. You know, I am not quick at learning any language.	"[""Don't worry. You don't have to do anything.All you have to do is listen. You will enjoy it."",""It doesn't matter, Mr.Lin. I can understand. I know you are always very busy. Work must come first."",""I went there to check for problems with the home, so you aren\u2019t surprised when you move in."",""Have you been eating properly? Eating the right kind of food is important for your health, you know."",""Yeah but the bus takes a long time. You could fly - it\u2019s not so expensive these days.""]"	[882,1137,291,1020,1005]	[882,1137,291,1020,1005]	5	18	.	13	5		"Speaker 1: Do you want to sign for a Korea language class?
Speaker 2: What for? Oh, I see, you mean next year our company will expand business to the South Korea market.
Speaker 1: Right, we have located a business partner in Seoul. The first contact proves to be successful. The general manager of South Korean company has scheduled to pay a visit to us next month. I think it is quite possible to set up a joint venture company with them soon.
Speaker 2: Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need not bother signing for the language by ourselves.
Speaker 1: "	"Speaker 1: Do you want to sign for a Korea language class?
Speaker 2: What for? Oh, I see, you mean next year our company will expand business to the South Korea market.
Speaker 1: Right, we have located a business partner in Seoul. The first contact proves to be successful. The general manager of South Korean company has scheduled to pay a visit to us next month. I think it is quite possible to set up a joint venture company with them soon.
Speaker 2: Well, sounds promising. But I think our company will provide us with the language training courses if it is necessary. We need bother signing for the language by ourselves.
Speaker 1: "	Speaker 1	3	-76.093505859375	-76.0743408203125	22	22	-0.0191650390625	-7.799012756347651	-8.563517761230472	0.764505004882821	[-54.096160888671875,-74.68576049804688,-82.1202392578125,-56.09123229980469,-74.47907257080078]	[-52.39704132080078,-73.80194091796875,-81.3172607421875,-56.084228515625,-73.95364379882812]	none	0.0
1176	1176	3156	11807	not		I think you should look over these figures again. There are some calculations that are a bit off.	I apologize. This should not have to be this way.	I apologize. This should have to be this way.	Apology is accepted. Try to do better next time.	"[""Are you kidding me? Becky? She\u2019s a real bitch."",""Well, I won\u2019t put a crime into their doings."",""In that case, I guess I can rest assured."",""I'm most grateful. Everyone in our class enjoyed it."",""don't worry. I'm not much of a dancer myself.""]"	[872,172,1047,548,905]	[872,172,1047,548,905]	5	9	.	13	5		"Speaker 1: I think you should look over these figures again. There are some calculations that are a bit off.
Speaker 2: I apologize. This should not have to be this way.
Speaker 1: "	"Speaker 1: I think you should look over these figures again. There are some calculations that are a bit off.
Speaker 2: I apologize. This should have to be this way.
Speaker 1: "	Speaker 1	4	-24.974365234375	-25.492897033691406	12	12	0.5185317993164062	17.449334716796876	16.24458465576172	1.2047500610351562	[-46.80615234375,-48.9124755859375,-30.591888427734375,-48.021484375,-37.7864990234375]	[-47.0875244140625,-50.6453857421875,-27.705474853515625,-45.9228515625,-37.326171875]	none	0.0
1177	1177	3157	11808	not		We did a survey on your job performance.__eou__How did I do?	Not so good. Lots of complains.	So good. Lots of complains.	Really? I thought I was doing well.	"[""If you plan on eating, you are."",""It must be interesting to study English."",""One of your brake lights is out."",""This is the kitchen.Every - thing's new."",""Oh, how wonderful. I\u2019ll be glad to.""]"	[307,353,1258,234,663]	[307,353,1258,234,663]	5	7	.	13	5		"Speaker 1: We did a survey on your job performance.
Speaker 2: How did I do?
Speaker 1: Not so good. Lots of complains.
Speaker 2: "	"Speaker 1: We did a survey on your job performance.
Speaker 2: How did I do?
Speaker 1: So good. Lots of complains.
Speaker 2: "	Speaker 2	0	-11.54736328125	-12.595947265625	9	9	1.048583984375	29.2076171875	26.766735839843747	2.4408813476562514	[-41.5703125,-34.17626953125,-31.8701171875,-59.67431640625,-36.48388671875]	[-39.5732421875,-32.168212890625,-30.750732421875,-59.699462890625,-34.62176513671875]	none	0.0
1178	1178	3160	11832	not		Next is a ballet performance, but who is the dancer?__eou__I'd swear that's Eddy from circulation.__eou__Since when did Eddy start doing ballet?!	Not very long from the looks of it!	Very long from the looks of it!	Look! He has a partner!	"[""Really? I think that's impossible!"",""He did? That's too bad!"",""I see, thank you very much!"",""Dad! I\u2019m gonna catch a cold!"",""It's perfect! It's a Dilbert tie!""]"	[451,867,1013,280,250]	[451,867,1013,280,250]	5	5	!	13	5		"Speaker 1: Next is a ballet performance, but who is the dancer?
Speaker 2: I'd swear that's Eddy from circulation.
Speaker 1: Since when did Eddy start doing ballet?!
Speaker 2: Not very long from the looks of it!
Speaker 1: "	"Speaker 1: Next is a ballet performance, but who is the dancer?
Speaker 2: I'd swear that's Eddy from circulation.
Speaker 1: Since when did Eddy start doing ballet?!
Speaker 2: Very long from the looks of it!
Speaker 1: "	Speaker 1	2	-19.54296875	-19.75390625	7	7	0.2109375	10.644417572021485	10.204866027832033	0.4395515441894524	[-24.1328125,-26.42236328125,-21.401653289794922,-37.080078125,-41.9000244140625]	[-22.9375,-26.73095703125,-20.976722717285156,-37.4228515625,-41.725830078125]	none	0.0
1179	1179	3163	11847	not		Could you tell me a little about the organization? For example, how big is your workforce here?__eou__Well in total we have around 150 employees based in Hong Kong with another 400 in our head office in Beijing. The news desk staff in Hong Kong comprises around 80 staff.__eou__I see. And how about the working hours?	Well, as you know Rebecca, in journalism work hours are not exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well, as you know Rebecca, in journalism work hours are exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.	Well I am used to that, Mr. Parsons, so that’s not really a shock for me.	"[""Maybe you should try to quit smoking. You know it is very bad for your health."",""On second thought, you'd better make that second call at 7 thirty instead of 7 fifteen."",""I\u2019m sorry. I think you are calling the wrong person. My name is not Mr. Bernie."",""You are quite right. Thank you for sharing your experience with me. I learned a lot."",""You need to get some rest, as you have to get up early in the morning.""]"	[763,1028,97,814,313]	[763,1028,97,814,313]	5	16	.	13	5		"Speaker 1: Could you tell me a little about the organization? For example, how big is your workforce here?
Speaker 2: Well in total we have around 150 employees based in Hong Kong with another 400 in our head office in Beijing. The news desk staff in Hong Kong comprises around 80 staff.
Speaker 1: I see. And how about the working hours?
Speaker 2: Well, as you know Rebecca, in journalism work hours are not exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.
Speaker 1: "	"Speaker 1: Could you tell me a little about the organization? For example, how big is your workforce here?
Speaker 2: Well in total we have around 150 employees based in Hong Kong with another 400 in our head office in Beijing. The news desk staff in Hong Kong comprises around 80 staff.
Speaker 1: I see. And how about the working hours?
Speaker 2: Well, as you know Rebecca, in journalism work hours are exactly nine to five. You could be on call at any time. We do have to work very unsociable hours at times.
Speaker 1: "	Speaker 1	2	-52.824185371398926	-53.69926643371582	21	21	0.8750810623168945	-4.070819282531737	-5.04643440246582	0.9756151199340835	[-39.891357421875,-69.620849609375,-58.0850830078125,-36.57792663574219,-39.59161376953125]	[-39.70222473144531,-69.9256591796875,-57.77947998046875,-36.855010986328125,-39.00178527832031]	none	0.0
1180	1180	3165	11851	not		Hi Isabel! You wanted to see me?__eou__Yes Anthony, come on in. Have a seat.__eou__Is everything okay? You seem a bit preoccupied.	Well, Anthony, this is not going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Well, Anthony, this is going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.	Okay ...	"[""Thank you."",""That's absurd."",""Good idea."",""Got it."",""I won't.""]"	[1108,82,977,346,826]	[1108,82,977,346,826]	5	2	.	13	5		"Speaker 1: Hi Isabel! You wanted to see me?
Speaker 2: Yes Anthony, come on in. Have a seat.
Speaker 1: Is everything okay? You seem a bit preoccupied.
Speaker 2: Well, Anthony, this is not going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.
Speaker 1: "	"Speaker 1: Hi Isabel! You wanted to see me?
Speaker 2: Yes Anthony, come on in. Have a seat.
Speaker 1: Is everything okay? You seem a bit preoccupied.
Speaker 2: Well, Anthony, this is going to be an easy conversation.The company has made some decisions which will have a direct impact on your employment.
Speaker 1: "	Speaker 1	0	-10.02734375	-9.5390625	2	2	-0.48828125	3.7725830078125	4.010852050781249	-0.2382690429687493	[-10.5118408203125,-15.9619140625,-15.91015625,-9.76318359375,-16.8525390625]	[-9.69818115234375,-16.765625,-15.66796875,-8.9283447265625,-16.689453125]	none	0.0
