id	word	context	w_word	wo_word	followup	log_prob_w_word	log_prob_wo_word	log_prob_followup_with	log_prob_followup_without	normalized_log_prob_with	normalized_log_prob_without	normalized_log_prob_diff	log_prob_with_particle	log_prob_without_particle	log_prob_diff	prob_ratio	include_context
11122	not	[NO CONTEXT]	Sure. Firstly, it is very important for you to be punctual. Interviewers usually don’t think much of a candidate who comes 5 or 10 minutes late only to explain that he could not find the place or he was stuck in traffic.	Sure. Firstly, it is very important for you to be punctual. Interviewers usually don’t think much of a candidate who comes 5 or 10 minutes late only to explain that he could find the place or he was stuck in traffic.	Yeah, that is very important.	-132.5946273803711	-138.39424896240234	-15.104660034179688	-15.039894104003906	0.11391607889850094	0.10867427090911708	0.005241807989383868	-15.104660034179688	-15.039894104003906	-0.06476593017578125	0.9372868282661863	False
11128	not	[NO CONTEXT]	Sure. First of all, it’s very important for you not to be late. Job interviewers usually don’t think very highly of a candidate who arrives ten minutes after the appointed time, only to explain that he could not find the place or that there was heavy traffic.	Sure. First of all, it’s very important for you to be late. Job interviewers usually don’t think very highly of a candidate who arrives ten minutes after the appointed time, only to explain that he could find the place or that there was heavy traffic.	Yeah, that's very important.	-139.29212188720703	-151.37154006958008	-20.524394989013672	-20.572650909423828	0.14734785220397084	0.13590831473318774	0.011439537470783107	-20.524394989013672	-20.572650909423828	0.04825592041015625	1.0494391938696868	False
11133	not	[NO CONTEXT]	Not at all. Please sit down, then we can begin.	at all. Please sit down, then we can begin.	Thank you.	-55.77215576171875	-61.35845947265625	-5.085929870605469	-5.103343963623047	0.09119120107773172	0.08317262212062704	0.008018578957104686	-5.085929870605469	-5.103343963623047	0.017414093017578125	1.0175666023196102	False
11143	not	[NO CONTEXT]	I'm not sure. I can't agree, dan.	I'm sure. I can't agree, dan.	Why not?	-60.67974853515625	-62.762451171875	-6.456321716308594	-8.607839584350586	0.10639994186145928	0.13714951254497715	-0.03074957068351787	-6.456321716308594	-8.607839584350586	2.151517868041992	8.597898973817557	False
11151	not	[NO CONTEXT]	Nothing. It's just one of those days. Everyone at the office is sick and I'm getting blamed for work not being done.	Nothing. It's just one of those days. Everyone at the office is sick and I'm getting blamed for work being done.	Maybe you need a vacation or something, or maybe a bonus.	-89.2431640625	-93.62274169921875	-38.408260345458984	-38.81027412414551	0.430377617702577	0.41453896157870546	0.01583865612387153	-38.408260345458984	-38.81027412414551	0.40201377868652344	1.4948319293547045	False
11155	not	[NO CONTEXT]	Working hours are from 8: 30 a. m. to 5:00 p. m. Be sure not to be late or absent. Report to the manager by filling in the' Monthly Report' every month.	Working hours are from 8: 30 a. m. to 5:00 p. m. Be sure to be late or absent. Report to the manager by filling in the' Monthly Report' every month.	Is there anything else? How about my salary?	-130.1728057861328	-134.91046142578125	-26.50226593017578	-26.36480712890625	0.20359295299908978	0.19542448265518986	0.00816847034389992	-26.50226593017578	-26.36480712890625	-0.13745880126953125	0.8715702568455909	False
11159	not	[NO CONTEXT]	Rudeness. You are not expected to sit down before being invited, and you shouldn’t throw yourself into the chair like you’re loading heavy baggage.	Rudeness. You are expected to sit down before being invited, and you shouldn’t throw yourself into the chair like you’re loading heavy baggage.	And we should have good sitting posture.	-125.66061401367188	-127.5050048828125	-29.705005645751953	-29.709875106811523	0.2363907408770106	0.23300948173851938	0.003381259138491216	-29.705005645751953	-29.709875106811523	0.0048694610595703125	1.004881336152352	False
11160	not	[NO CONTEXT]	Your speech should not call attention to itself, but should reveal your individuality and ability.	Your speech should call attention to itself, but should reveal your individuality and ability.	I’m very shy. I think I might shake in my boots at the moment I meet the interviewer.	-76.571533203125	-86.06378173828125	-64.92707443237305	-64.3125114440918	0.8479270522132274	0.7472656923171844	0.10066135989604297	-64.92707443237305	-64.3125114440918	-0.61456298828125	0.5408772133493177	False
11162	not	[NO CONTEXT]	Thanks. But I'm not so sure. Interviews stress me out.	Thanks. But I'm so sure. Interviews stress me out.	Just remember to be professional and polite. Oh, and don’t forget to smile.	-72.85931396484375	-78.04205322265625	-40.65078544616699	-41.756547927856445	0.5579353309006163	0.5350518880983794	0.022883442802236864	-40.65078544616699	-41.756547927856445	1.1057624816894531	3.021527450059325	False
11173	not	[NO CONTEXT]	No, no, no, not at all, you were right on time. I was early. I hope I didn’t rush you. I’m glad for the opportunity to interview with you.	No, no, no, at all, you were right on time. I was early. I hope I didn’t rush you. I’m glad for the opportunity to interview with you.	Thank you. Can I get you some coffee or a cup of tea?	-104.73858642578125	-108.58123779296875	-24.796859741210938	-26.209949493408203	0.23674999431830432	0.24138562081399892	-0.0046356264956946	-24.796859741210938	-26.209949493408203	1.4130897521972656	4.108630462592157	False
11176	not	[NO CONTEXT]	Why not? It's the very reason why I've applied for this job. It's really exciting for me to experience business in an international environment.	Why? It's the very reason why I've applied for this job. It's really exciting for me to experience business in an international environment.	How about your family?	-102.0428466796875	-101.83343505859375	-13.232494354248047	-14.35623550415039	0.1296758644511834	0.14097762189687485	-0.011301757445691452	-13.232494354248047	-14.35623550415039	1.1237411499023438	3.0763417572284837	False
11197	not	[NO CONTEXT]	Yes, it's not too bad. Our sales are going up year after year. And we still have a large potential production capacity.	Yes, it's too bad. Our sales are going up year after year. And we still have a large potential production capacity.	Well, what do you think of choosing a commission representative or agent abroad to promote your sales?	-101.6697769165039	-103.46075439453125	-64.84873962402344	-64.37525749206543	0.6378369422142072	0.6222191000713232	0.015617842142883975	-64.84873962402344	-64.37525749206543	-0.4734821319580078	0.6228297126683837	False
11207	not	[NO CONTEXT]	Our price will be not less than $ 5000.	Our price will be less than $ 5000.	Your price is higher than I expected. Could you give us a little discount?	-58.58660888671875	-55.138671875	-30.06543731689453	-33.35921096801758	0.5131793406071365	0.6050057035041266	-0.09182636289699009	-30.06543731689453	-33.35921096801758	3.293773651123047	26.944350626254348	False
11209	not	[NO CONTEXT]	The only problem is the price. It's not possible for us to make any sales at this price.	The only problem is the price. It's possible for us to make any sales at this price.	$ 1500 is almost the lowest price we can offer.	-72.54742431640625	-79.89846801757812	-36.50843620300293	-36.06806945800781	0.503235456627324	0.4514237926323272	0.05181166399499687	-36.50843620300293	-36.06806945800781	-0.4403667449951172	0.6438002672558	False
11214	not	[NO CONTEXT]	Thank you! I am interested in your product. But I am not familiar with your corporation.	Thank you! I am interested in your product. But I am familiar with your corporation.	In fact, in the past we only attended local exhibitions.	-73.76884460449219	-79.64579772949219	-36.361358642578125	-38.31757354736328	0.4929094231789538	0.4810997521489398	0.011809671030014013	-36.361358642578125	-38.31757354736328	1.9562149047851562	7.072506227986628	False
11250	not	[NO CONTEXT]	I have cut the price the minimum. You know our freshener is a patent product, different from other kinds of fresheners. We could not have quitted it at such a low price if it were not for your past large orders. This price, actually, leaves us with a very small profit.	I have cut the price the minimum. You know our freshener is a patent product, different from other kinds of fresheners. We could have quitted it at such a low price if it were for your past large orders. This price, actually, leaves us with a very small profit.	People here desire medium-priced air freshener only. Please carefully consider my proposal, which will lead to a larger business between us.	-225.87896728515625	-237.38397216796875	-99.1989517211914	-100.22102355957031	0.4391686083634327	0.42218951281452005	0.016979095548912637	-99.1989517211914	-100.22102355957031	1.0220718383789062	2.7789463314101575	False
11252	not	[NO CONTEXT]	No, not at all. Go ahead.	No, at all. Go ahead.	Well, I was wondering what the salaries are like? I mean ... are they much lower than the corporate world?	-36.980316162109375	-41.585693359375	-65.06600570678711	-66.04800415039062	1.7594767286888364	1.5882386180174362	0.17123811067140027	-65.06600570678711	-66.04800415039062	0.9819984436035156	2.669786331630851	False
11255	not	[NO CONTEXT]	Why not?	Why?	The material was not damaged by us.	-29.047119140625	-27.10003662109375	-38.83970832824707	-38.50256538391113	1.3371277247913462	1.420756950340873	-0.08362922554952679	-38.83970832824707	-38.50256538391113	-0.3371429443359375	0.7138067979710121	False
11259	not	[NO CONTEXT]	Not yet. Do I have to?	yet. Do I have to?	Yes, it's very important to make an appointment before the interview.	-44.404541015625	-50.324462890625	-35.22496032714844	-36.68370056152344	0.7932738301416861	0.7289437075811749	0.06433012256051118	-35.22496032714844	-36.68370056152344	1.458740234375	4.300538443913607	False
11262	not	[NO CONTEXT]	Mr. Smith is not in his office. I am afraid he will not be back before 3 pm. Would you care to speak to Mr. Brown who takes all the calls in his absence?	Mr. Smith is in his office. I am afraid he will be back before 3 pm. Would you care to speak to Mr. Brown who takes all the calls in his absence?	No. Thanks. Can I leave a message for Mr. Smith?	-106.93795776367188	-118.80380249023438	-18.818878173828125	-19.67383575439453	0.17597940495008338	0.16559937764628124	0.010380027303802136	-18.818878173828125	-19.67383575439453	0.8549575805664062	2.3512746387210224	False
11268	not	[NO CONTEXT]	That's not enough. You have many other things to prepare.	That's enough. You have many other things to prepare.	What are they?	-59.02984619140625	-57.15643310546875	-9.683347702026367	-10.810073852539062	0.1640415540068966	0.18913135871497816	-0.02508980470808156	-9.683347702026367	-10.810073852539062	1.1267261505126953	3.0855383583527947	False
11277	not	[NO CONTEXT]	Yes, but the results are not so satisfying.	Yes, but the results are so satisfying.	What's the matter?	-52.341064453125	-51.549072265625	-10.12081527709961	-13.316322326660156	0.1933628095424672	0.2583232198252386	-0.06496041028277139	-10.12081527709961	-13.316322326660156	3.195507049560547	24.42255399858785	False
11284	not	[NO CONTEXT]	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is not that formal. Probably, I should put on car key and simple shirt.	Indeed, I found most of the employees dress casually when I went to the interview. Only the manager was in suit and tie and he just came back from a ceremony. It seems that their dress code is that formal. Probably, I should put on car key and simple shirt.	Whatever you choose, make sure they are neat and clean.	-201.74078369140625	-205.8970947265625	-26.16366958618164	-26.281726837158203	0.12968954074354655	0.12764496202368045	0.0020445787198661025	-26.16366958618164	-26.281726837158203	0.1180572509765625	1.1253085345357163	False
11285	not	[NO CONTEXT]	Yes, I know a little about Japanese which is similar to Chinese not only in culture but in language itself.	Yes, I know a little about Japanese which is similar to Chinese only in culture but in language itself.	What band did you pass in Japanese Language Proficiency Test?	-90.48443603515625	-97.80963134765625	-40.757080078125	-40.464942932128906	0.45043194016581484	0.41371123042371577	0.03672070974209907	-40.757080078125	-40.464942932128906	-0.29213714599609375	0.7466661266813123	False
11290	not	[NO CONTEXT]	Let me see. Laptop, flash disk, a ballpoint pen, a pencil, a notebook, a pair of glasses, cell phone, charger, moisture lotion, ... Oh, that is too much. You are not going to a business trip.	Let me see. Laptop, flash disk, a ballpoint pen, a pencil, a notebook, a pair of glasses, cell phone, charger, moisture lotion, ... Oh, that is too much. You are going to a business trip.	I guess I need all of them.	-161.4211196899414	-161.0583267211914	-20.176570892333984	-19.731304168701172	0.1249933771435191	0.12251030151864235	0.002483075624876749	-20.176570892333984	-19.731304168701172	-0.4452667236328125	0.6406533758459935	False
11299	not	[NO CONTEXT]	I’m afraid he's not in.	I’m afraid he's in.	Will you ask him to call me collect when he’s back?	-45.581298828125	-47.622314453125	-28.837949752807617	-29.958080291748047	0.6326706455107364	0.6290765292652042	0.0035941162455321862	-28.837949752807617	-29.958080291748047	1.1201305389404297	3.0652543122276015	False
11312	not	[NO CONTEXT]	How would you deal with those who are not easy to get along with?	How would you deal with those who are easy to get along with?	I will just be sincere and friendly to others, and I believe they will treat me the same way.	-52.86456298828125	-54.20037841796875	-45.6755485534668	-46.395179748535156	0.8640107090943308	0.8559936499106438	0.008017059183687003	-45.6755485534668	-46.395179748535156	0.7196311950683594	2.053675665245902	False
11330	not	[NO CONTEXT]	Well, not in so many words. But I know that productivity is a big issue for him. Oh, he said the usual things like “ Keep up the good work ” and “ Thanks for your hard work, ” but he also said that he's thinking about bringing some employees into my department. That, to me, means he's not satisfied with what I've been doing.	Well, in so many words. But I know that productivity is a big issue for him. Oh, he said the usual things like “ Keep up the good work ” and “ Thanks for your hard work, ” but he also said that he's thinking about bringing some employees into my department. That, to me, means he's satisfied with what I've been doing.	Are you sure you're not reading too much into what he said?	-202.60648345947266	-211.83314514160156	-15.928863525390625	-17.22456932067871	0.07861971272294883	0.08131196517506649	-0.002692252452117655	-15.928863525390625	-17.22456932067871	1.295705795288086	3.6535737394769465	False
11333	not	[NO CONTEXT]	No, not yet. First, I want to check about the availability and see if you could give more information.	No, yet. First, I want to check about the availability and see if you could give more information.	It is quite urgent for us to fill this position now and I would like to stress that English is a must because of the international contacts and most likely traveling abroad very soon. If all these is not problem for you, I recommend you to mention these in your cover letter and send it to me directly.	-91.16156005859375	-96.482421875	-173.30474090576172	-174.20647430419922	1.9010725660505452	1.80557733645924	0.09549522959130519	-173.30474090576172	-174.20647430419922	0.9017333984375	2.4638702806306956	False
11367	not	[NO CONTEXT]	Actually, that's not true. Acknowledgments can help you leave a good impression on others, especially in the public places.	Actually, that's true. Acknowledgments can help you leave a good impression on others, especially in the public places.	We should particularly pay attention to acknowledgments in the interview.	-97.59869384765625	-97.53717041015625	-35.95709991455078	-35.03994369506836	0.36841783938908995	0.35924708034609704	0.009170759042992915	-35.95709991455078	-35.03994369506836	-0.9171562194824219	0.39965395472724197	False
11373	not	[NO CONTEXT]	Still, you should not let down your guard. Some details should be paid attention to.	Still, you should let down your guard. Some details should be paid attention to.	At this moment you can thank the interviewer again for the opportunity of the interview.	-76.89215087890625	-82.18316650390625	-52.30938720703125	-51.5228157043457	0.6802955387398486	0.6269266310382038	0.05336890770164482	-52.30938720703125	-51.5228157043457	-0.7865715026855469	0.45540347137576	False
11374	not	[NO CONTEXT]	Sure, company rules are not very strict at this point.	Sure, company rules are very strict at this point.	Thank you for telling me that.	-69.38433837890625	-65.022705078125	-16.376510620117188	-17.48400115966797	0.2360260399210762	0.2688907073100217	-0.03286466738894547	-16.376510620117188	-17.48400115966797	1.1074905395507812	3.0267533383408276	False
11387	not	[NO CONTEXT]	When can I know whether I'm accepted or not?	When can I know whether I'm accepted or?	In about 3 to 4 days.	-49.539794921875	-57.857666015625	-19.96886444091797	-20.384151458740234	0.4030873456866175	0.35231548146507163	0.05077186422154589	-19.96886444091797	-20.384151458740234	0.4152870178222656	1.5148054544664606	False
11398	not	[NO CONTEXT]	Not at all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	at all! I like the design so much. The designer must have thought really hard to come out with such a brilliant concept.	Well, I doubt that.	-92.91229248046875	-99.686279296875	-13.331296920776367	-15.01483154296875	0.1434825959501404	0.15062084420116822	-0.007138248251027823	-13.331296920776367	-15.01483154296875	1.6835346221923828	5.384554741289129	False
11402	not	[NO CONTEXT]	I'm not sure of that. Do you know?	I'm sure of that. Do you know?	I just know a little. First you need to include your basic information, such as your name, age, gender and major, etc.	-44.5274658203125	-48.234375	-77.01578903198242	-77.01802635192871	1.7296243478749564	1.596745606259617	0.1328787416153394	-77.01578903198242	-77.01802635192871	0.0022373199462890625	1.0022398246141262	False
11408	not	[NO CONTEXT]	Yes, very urgent. And there is no other fax machine around. And the office of our boss is closed, so I can not use his machine either. And his secretary is out. Do you have any suggestion?	Yes, very urgent. And there is no other fax machine around. And the office of our boss is closed, so I can use his machine either. And his secretary is out. Do you have any suggestion?	Either call this extension number 0085 or ask them to send the fax to you as e-mail, you print it out.	-138.0916748046875	-142.8604736328125	-81.69304656982422	-82.56369972229004	0.5915856019949666	0.5779324233132503	0.013653178681716227	-81.69304656982422	-82.56369972229004	0.8706531524658203	2.38847037948262	False
11410	not	[NO CONTEXT]	Yes. I want to apply for the accountant in your corporation and I think it is not beyond attainment.	Yes. I want to apply for the accountant in your corporation and I think it is beyond attainment.	Great. Could you tell me something about cash control?	-105.41192626953125	-102.79669189453125	-35.863433837890625	-36.5669059753418	0.3402217861590938	0.35572064919033786	-0.015498863031244037	-35.863433837890625	-36.5669059753418	0.7034721374511719	2.0207568863626957	False
11415	not	[NO CONTEXT]	Not really. What’s up?	really. What’s up?	Well, I need a hand with the fax machine. My fax is not going through.	-39.465087890625	-44.118408203125	-49.71298789978027	-53.713802337646484	1.2596700161306287	1.2174918480817225	0.04217816804890617	-49.71298789978027	-53.713802337646484	4.000814437866211	54.64263494659635	False
11443	not	[NO CONTEXT]	That's right, Ms. Bower. How are you? I'm not sure if I’ll be able to fit you in this week, I’m afraid.	That's right, Ms. Bower. How are you? I'm sure if I’ll be able to fit you in this week, I’m afraid.	I understand, Mr. Carmichael. I'd be glad to make it some time next week.	-100.05557632446289	-115.20988464355469	-46.101388931274414	-45.184892654418945	0.46075781705335045	0.3921963188680857	0.06856149818526475	-46.101388931274414	-45.184892654418945	-0.9164962768554688	0.3999177904566435	False
11445	not	[NO CONTEXT]	Oh, sorry to interrupt you. But I am calling to say goodbye to you. I am awfully sorry to tell you that I am afraid I could not see you off at the airport tomorrow, because I will have to attend a very important meeting.	Oh, sorry to interrupt you. But I am calling to say goodbye to you. I am awfully sorry to tell you that I am afraid I could see you off at the airport tomorrow, because I will have to attend a very important meeting.	It doesn't matter, Mr.Lin. I can understand. I know you are always very busy. Work must come first.	-134.08984375	-140.1671142578125	-59.382266998291016	-61.382076263427734	0.4428543231730853	0.43792066768619003	0.004933655486895283	-59.382266998291016	-61.382076263427734	1.9998092651367188	7.387646882723446	False
11466	not	[NO CONTEXT]	I'm not sure, but let me check my schedule ... Ah, no. I have nothing then.	I'm sure, but let me check my schedule ... Ah, no. I have nothing then.	Great! Our president has asked me to come over to invite you to the banquet held in your honor at the Beijing Hotel at 7:00. Here's an invitation card for you.	-79.00299072265625	-84.71173095703125	-93.4398136138916	-93.30367469787598	1.1827376756142878	1.101425666124127	0.08131200949016071	-93.4398136138916	-93.30367469787598	-0.136138916015625	0.8727213890894663	False
11480	not	[NO CONTEXT]	I'm afraid not. He has a meeting tomorrow morning.	I'm afraid. He has a meeting tomorrow morning.	Could I possibly make it early in the afternoon?	-53.92047119140625	-58.143798828125	-28.397058486938477	-31.23825454711914	0.5266470759525623	0.5372585757504503	-0.010611499797888002	-28.397058486938477	-31.23825454711914	2.841196060180664	17.13624927021324	False
11512	not	[NO CONTEXT]	Not yet. But do you have any experience as an assistant?	yet. But do you have any experience as an assistant?	Yes. I have a lot of experience in that. I have worked for the sales company as an assistant since finishing my university.	-59.74517822265625	-66.02008056640625	-59.567312240600586	-60.39258575439453	0.9970229232325193	0.91476086118448	0.08226206204803932	-59.567312240600586	-60.39258575439453	0.8252735137939453	2.2825049765560586	False
11530	not	[NO CONTEXT]	Not exactly. Our address is' www. zhilian-zhaopin. com. CN'.	exactly. Our address is' www. zhilian-zhaopin. com. CN'.	I am sorry, could you repeat it please?	-108.63453674316406	-111.9654541015625	-23.199813842773438	-24.24016571044922	0.2135583630979428	0.21649682846336923	-0.0029384653654264403	-23.199813842773438	-24.24016571044922	1.0403518676757812	2.830212699531122	False
11541	not	[NO CONTEXT]	Do I have to wear ear muffs and gloves? I am not used to working with them on.	Do I have to wear ear muffs and gloves? I am used to working with them on.	Yes, you have to. It is a safety rule of the company. You could not only lose your job but your hearing if you don't.	-79.51061248779297	-79.13228607177734	-59.53047180175781	-62.18289566040039	0.7487110203169086	0.7858094179662278	-0.037098397649319215	-59.53047180175781	-62.18289566040039	2.652423858642578	14.18838764601786	False
11543	not	[NO CONTEXT]	Not at all. It was a pleasure. Perhaps you will come out with us again while you are here.	at all. It was a pleasure. Perhaps you will come out with us again while you are here.	Yes, I'd love to. Thanks again. Goodbye.	-79.45379638671875	-90.53472900390625	-22.794578552246094	-25.109699249267578	0.2868909931163008	0.27734880885526464	0.009542184261036146	-22.794578552246094	-25.109699249267578	2.3151206970214844	10.126145040534103	False
11547	not	[NO CONTEXT]	You are not late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	You are late, Mr. Thomas. There're still 15 minutes to go. Mr. White has just called you.	What did he say?	-98.62310791015625	-99.1431884765625	-8.3828125	-7.914127349853516	0.0849984621011597	0.07982522522688908	0.005173236874270626	-8.3828125	-7.914127349853516	-0.4686851501464844	0.6258245929218432	False
11553	not	[NO CONTEXT]	I'm not sure. Let's look up the catalogue.	I'm sure. Let's look up the catalogue.	Will you give some advice on this experiment?	-55.59136962890625	-64.064697265625	-35.70028305053711	-37.77010726928711	0.6421911042820174	0.5895619409966883	0.05262916328532907	-35.70028305053711	-37.77010726928711	2.06982421875	7.923430204963374	False
11561	not	[NO CONTEXT]	It is not very complicated. You can send your resume to the e-mail address of our company.	It is very complicated. You can send your resume to the e-mail address of our company.	What is the next step?	-72.34918212890625	-74.60247802734375	-13.744678497314453	-14.23691177368164	0.1899769713059815	0.19083698223085085	-0.0008600109248693422	-13.744678497314453	-14.23691177368164	0.4922332763671875	1.635965706832755	False
11568	not	[NO CONTEXT]	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is not just some clerical issues, but more social work with reason and patience.	I have a master's degree in HR management in Peking University. And I worked as a HR manager in a European enterprise for many years. I know it is just some clerical issues, but more social work with reason and patience.	Great. What about having a formal interview on Monday next week?	-169.51458740234375	-176.9471435546875	-48.20558166503906	-45.900394439697266	0.2843742382513834	0.2594017259482419	0.024972512303141514	-48.20558166503906	-45.900394439697266	-2.305187225341797	0.09974012502639891	False
11588	not	[NO CONTEXT]	I hope to change because my current job is not within my chosen field.Since my major was international banking, I really hope to work at a bank.	I hope to change because my current job is within my chosen field.Since my major was international banking, I really hope to work at a bank.	Then, why do you want to work for our bank since it's a new establishment in Shanghai?	-124.5753173828125	-128.45159912109375	-60.199241638183594	-59.22417449951172	0.48323570754545964	0.46106218143442473	0.022173526111034902	-60.199241638183594	-59.22417449951172	-0.975067138671875	0.37716703021959463	False
11594	not	[NO CONTEXT]	Sorry, but he's not in. May I take a message for you?	Sorry, but he's in. May I take a message for you?	This is Robert Jordan.Would you ask him to call me back, please?	-54.214813232421875	-61.86956787109375	-38.78481101989746	-40.29334259033203	0.7153913978016461	0.6512627124579868	0.06412868534365923	-38.78481101989746	-40.29334259033203	1.5085315704345703	4.52008848705488	False
11600	not	[NO CONTEXT]	It says smoking is not allowed in any private offices. It might be the most terrible thing for you.	It says smoking is allowed in any private offices. It might be the most terrible thing for you.	I can smoke outside of the office. But what else does it say?	-95.53375244140625	-97.39898681640625	-39.1418571472168	-39.94429588317871	0.40971757255346675	0.4101099733046745	-0.0003924007512077776	-39.1418571472168	-39.94429588317871	0.8024387359619141	2.2309750587006136	False
11601	not	[NO CONTEXT]	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's not what you think.	It's an e-mail. It says, We need to meet. I'll give you a sweet treat. It's what you think.	Uh-oh. He's heating up. What are you going to do now?	-93.82855224609375	-101.41766357421875	-41.01465034484863	-39.92460060119629	0.43712334212804765	0.3936651584561397	0.04345818367190796	-41.01465034484863	-39.92460060119629	-1.0900497436523438	0.3361997694863235	False
11607	not	[NO CONTEXT]	Not yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	yet. To tell you the truth, I don't know how to write it. I've considered it for several days.	What? Man, you don't know how to write a project report? That's sounds a little bit ridiculous.	-84.82705688476562	-90.53936767578125	-55.71562194824219	-56.42979049682617	0.6568142759441692	0.6232624762622548	0.03355179968191435	-55.71562194824219	-56.42979049682617	0.7141685485839844	2.04248774673604	False
11612	not	[NO CONTEXT]	Not at all. I’ll be glad to do it.	at all. I’ll be glad to do it.	Thank you very much.	-45.92449951171875	-54.2110595703125	-6.962690353393555	-7.686485290527344	0.15161167628221742	0.1417881397532521	0.00982353652896531	-6.962690353393555	-7.686485290527344	0.7237949371337891	2.06224446776419	False
11623	not	[NO CONTEXT]	Not too bad, I suppose.	too bad, I suppose.	What did the woman ask you?	-37.368408203125	-46.605712890625	-26.57219886779785	-27.602367401123047	0.7110872564696428	0.5922528739320156	0.11883438253762713	-26.57219886779785	-27.602367401123047	1.0301685333251953	2.8015379474205377	False
11633	not	[NO CONTEXT]	I guess not.	I guess.	I hope you're not turning into a sissy on me, Dave.	-32.386962890625	-30.529541015625	-44.912139892578125	-44.636085510253906	1.3867351515562691	1.4620621216483138	-0.0753269700920447	-44.912139892578125	-44.636085510253906	-0.27605438232421875	0.7587716658724698	False
11640	not	[NO CONTEXT]	I don’t see why not.	I don’t see why.	And may I take Friday off?	-32.896240234375	-35.184326171875	-31.281593322753906	-33.38102149963379	0.9509169771342482	0.9487469317038476	0.002170045430400558	-31.281593322753906	-33.38102149963379	2.099428176879883	8.161501642648377	False
11645	not	[NO CONTEXT]	I'm not interested, Zina.	I'm interested, Zina.	Don't play hard to get. The pay is good. You'd be working with Elvin again.	-49.588134765625	-50.125244140625	-59.14921569824219	-64.7698860168457	1.1928098521512656	1.2921610084359003	-0.09935115628463476	-59.14921569824219	-64.7698860168457	5.620670318603516	276.0743790170073	False
11663	not	[NO CONTEXT]	Sorry, but he's not in. May I take a message for you?	Sorry, but he's in. May I take a message for you?	This is Robert Jordan.Would you ask him to call me back, please?	-54.214813232421875	-61.86956787109375	-38.78481101989746	-40.29334259033203	0.7153913978016461	0.6512627124579868	0.06412868534365923	-38.78481101989746	-40.29334259033203	1.5085315704345703	4.52008848705488	False
11676	not	[NO CONTEXT]	Not at all. Take a seat. Now, what can I do for you?	at all. Take a seat. Now, what can I do for you?	I want to leave the department. Do you think I could put in for a transfer?	-53.22956848144531	-64.48931884765625	-45.25603675842285	-44.32703399658203	0.850204840082409	0.6873546625805774	0.16285017750183162	-45.25603675842285	-44.32703399658203	-0.9290027618408203	0.3949473706413269	False
11691	not	[NO CONTEXT]	If that's the case. there's not much point in further discussion. We might as well call the whole deal off.	If that's the case. there's much point in further discussion. We might as well call the whole deal off.	What I mean is that we'll never be able to come down to your price. The gap is too great.	-79.07749938964844	-87.50955200195312	-52.97086143493652	-53.64725303649902	0.6698600972942579	0.6130445398155127	0.05681555747874523	-52.97086143493652	-53.64725303649902	0.6763916015625	1.9667680299393153	False
11700	not	[NO CONTEXT]	Yes. I promise it will not happen again.	Yes. I promise it will happen again.	We look forward to your settlement at an early date.	-46.822265625	-48.254150390625	-36.52415466308594	-42.192100524902344	0.780059533120594	0.8743724671007695	-0.0943129339801756	-36.52415466308594	-42.192100524902344	5.667945861816406	289.4393748593124	False
11702	not	[NO CONTEXT]	I do hope this undesirable incident will not stand in the way of our future business.	I do hope this undesirable incident will stand in the way of our future business.	Thank you for your understanding.	-70.62432861328125	-80.1468505859375	-8.056659698486328	-8.190713882446289	0.11407768196427476	0.10219632864629899	0.011881353317975768	-8.056659698486328	-8.190713882446289	0.13405418395996094	1.1434547748738808	False
11703	not	[NO CONTEXT]	We hope this matter will not affect our good relations in our future dealings.	We hope this matter will affect our good relations in our future dealings.	Of course not. We have cooperated for a long time.	-69.72760009765625	-76.08551025390625	-22.598167419433594	-25.60516357421875	0.32409214411200116	0.3365314037951684	-0.012439259683167225	-22.598167419433594	-25.60516357421875	3.0069961547851562	20.226551151955743	False
11722	not	[NO CONTEXT]	Well, I'm not too happy about it.	Well, I'm too happy about it.	What's wrong with it?	-40.87548828125	-46.76318359375	-11.602006912231445	-13.374038696289062	0.2838377570538626	0.285995042862662	-0.0021572858087993696	-11.602006912231445	-13.374038696289062	1.7720317840576172	5.882793793729254	False
11726	not	[NO CONTEXT]	I'm not sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	I'm sure ... well, first, it couldn't be George. He is such a kiss-ass. He'd wash the boss's dog if he asked.	No, it's not going to be George. I don't think it's Andy either. He is involved with the boss's sister in-law. And you know how whipped our boss is.	-122.87099266052246	-126.6398811340332	-96.73206901550293	-97.79541778564453	0.7872653009548137	0.7722323876957824	0.015032913259031333	-96.73206901550293	-97.79541778564453	1.0633487701416016	2.896052984594801	False
11734	not	[NO CONTEXT]	Not at all. Go ahead.	at all. Go ahead.	I've heard that the company is very strict with its staff.Is that true?	-36.7421875	-43.376220703125	-57.20356750488281	-59.62565231323242	1.5568906316446949	1.3746161225368523	0.1822745091078426	-57.20356750488281	-59.62565231323242	2.4220848083496094	11.269329232919734	False
