source_dataset	dataset_role	source_row_index	id	word	subset	context	w_word	wo_word	followup_metadata_only	with_without_diff	generated_from	generated_from_text	sampling_strategy	prompt_mode	top_p	temperature	base_seed	condition_seed	samples_requested	unique_samples_obtained	max_sample_draws	sample_draw	unique_rank	response	normalized_response	raw_generation	log_prob_given_P	log_prob_given_P_prime	log_prob_given_P_per_token	log_prob_given_P_prime_per_token	token_count_given_P	token_count_given_P_prime	own_log_prob	other_log_prob	own_log_prob_per_token	other_log_prob_per_token	own_context_log_prob_advantage	own_context_log_prob_advantage_per_token	own_context_win	include_context	own_context_win_per_token	candidate_weight_unnormalized	candidate_weight	candidate_weight_basis
only	discourse_particle	21	1817	only	h	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worried about.	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	You must tell your embassy about it. And I think they’ll issue you with a new one.		P_prime	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	nucleus	base	0.9	1.0	20260416	1622313330	50	50	200	51	49	41. And the man who stole it might have taken a plane out of the country.	41. and the man who stole it might have taken a plane out of the country.	41. And the man who stole it might have taken a plane out of the country.\nSpeaker 2: Well, I’m not going to worry about that, Mr. Blue.\nSpeaker 1: 42. \nSpeaker 2: I went with my husband. We were walking down the	-39.57672119140625	-40.521270751953125	-2.0829853258634867	-2.132698460629112	19	19	-40.521270751953125	-39.57672119140625	-2.132698460629112	-2.0829853258634867	-0.944549560546875	-0.049713134765625	False	True	False	0.33182959526382755	0.014851803018897792	own_log_prob_per_token
only	discourse_particle	21	1817	only	h	What’s the matter, dear?__eou__Something awful happened. We went to the Portobello Road, and someone stole my handbag.__eou__Oh, dear. Did you lose a lot of money?	No. Only a few pounds. But my passport was in the bag. That’what I’m really worried about.	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	You must tell your embassy about it. And I think they’ll issue you with a new one.		P_prime	No. A few pounds. But my passport was in the bag. That’what I’m really worried about.	nucleus	base	0.9	1.0	20260416	1622313330	50	50	200	52	50	Well, you’d better check with the police station to see whether they have it.	well, you’d better check with the police station to see whether they have it.	 Well, you’d better check with the police station to see whether they have it.\nSpeaker 2: Good idea. They said they’d keep it safe until we got back from the airport.\nSpeaker 1: Did they give you a receipt?\nSpeaker 2: Yes. Here you are. \n	-24.69056701660156	-24.76573181152344	-1.4523862950942097	-1.4568077536190258	17	17	-24.76573181152344	-24.69056701660156	-1.4568077536190258	-1.4523862950942097	-0.075164794921875	-0.0044214585248163	False	True	False	0.652305021477015	0.029195423872641506	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	1	1	Yes, indeed.It is rare to have this kind of privacy in the park.	yes, indeed.it is rare to have this kind of privacy in the park.	 Yes, indeed.It is rare to have this kind of privacy in the park.\nSpeaker 2: You know, everyone here should enjoy the park equally. If some people want to enjoy privacy, we should have a home of our own.\nSpeaker 1: Well, that's true.But still I think some	-27.825759887695312	-27.77701568603516	-1.739109992980957	-1.7360634803771973	16	16	-27.825759887695312	-27.77701568603516	-1.739109992980957	-1.7360634803771973	-0.0487442016601562	-0.0030465126037597	False	True	False	0.7947432778748436	0.03139990119816098	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	2	2	Oh, no, it' s a park to ourselves, but we are walking along a path.	oh, no, it' s a park to ourselves, but we are walking along a path.	 Oh, no, it' s a park to ourselves, but we are walking along a path.\nSpeaker 2: ( Hearing footsteps) There is someone on the path.\nSpeaker 1: I see a dog and it' s following somebody.It seems that it' s trying to catch that person by b	-46.87806701660156	-47.19566345214844	-2.343903350830078	-2.359783172607422	20	20	-46.87806701660156	-47.19566345214844	-2.343903350830078	-2.359783172607422	0.317596435546875	0.0158798217773439	True	True	True	0.4340786694740257	0.01715022663690909	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	3	3	I think I see an old man singing and dancing over there.	i think i see an old man singing and dancing over there.	 I think I see an old man singing and dancing over there.\nSpeaker 2: (looking)  Wow, isn't he so happy! Just seeing him is so infectious .\nSpeaker 1: ( Suddenly ) Oh ,my goodness!\nSpeaker 2: What's wrong?\nSpeaker 1:	-28.16998291015625	-27.32330322265625	-2.166921762319712	-2.1017925555889425	13	13	-28.16998291015625	-27.32330322265625	-2.166921762319712	-2.1017925555889425	-0.8466796875	-0.0651292067307691	False	True	False	0.5181202572938913	0.02047066686905148	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	4	4	1 feel much relaxed here. There' s almost no one around, and it's nice to hear the birds singing.	1 feel much relaxed here. there' s almost no one around, and it's nice to hear the birds singing.	1 feel much relaxed here. There' s almost no one around, and it's nice to hear the birds singing.\nSpeaker 2: Let' s take a walk around the lake.\nSpeaker 1: Oh, look at those ducks. They're so cute!\nSpeaker 2: Really?They	-46.766357421875	-47.158935546875	-1.9485982259114585	-1.9649556477864585	24	24	-46.766357421875	-47.158935546875	-1.9485982259114585	-1.9649556477864585	0.392578125	0.016357421875	True	True	True	0.6445361486226261	0.025465294201054953	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	5	5	Yes, I haven't seen anybody for miles.	yes, i haven't seen anybody for miles.	 Yes, I haven't seen anybody for miles.\nSpeaker 2:  Ah, what a peaceful place.\nSpeaker 1:  So, here is the pond. We can sit by the pond, play chess, sing a few songs and the more  the  better.\nSpeaker 2: (	-18.57470703125	-18.7138671875	-1.857470703125	-1.87138671875	10	10	-18.57470703125	-18.7138671875	-1.857470703125	-1.87138671875	0.13916015625	0.013916015625	True	True	True	0.706030495590637	0.027894904457343345	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	6	6	啊···今天天气真好啊！我觉得进行些户外体育锻炼会非常有益。	啊···今天天气真好啊！我觉得进行些户外体育锻炼会非常有益。	啊···今天天气真好啊！我觉得进行些户外体育锻炼会非常有益。\nSpeaker 2: 那到公园散散步怎么样？\nSpeaker 1: 好，呼吸着这么新鲜空气在公园里散步是多么惬意啊！\nSpeaker 2: （进人公园后）哎呀，这里	-43.9976806640625	-44.3729248046875	-2.588098862591912	-2.610172047334559	17	17	-43.9976806640625	-44.3729248046875	-2.588098862591912	-2.610172047334559	0.375244140625	0.0220731847426471	True	True	True	0.34002878370440104	0.01343436366193517	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	7	7	Indeed, it is.How lucky we are!	indeed, it is.how lucky we are!	 Indeed, it is.How lucky we are!\nSpeaker 2:  Listen, there's music playing, here somewhere.\nSpeaker 1:  Oh, I think we have found the outdoor band.I feel like they are playing just for us.They are playing so beautifully!\nSpeaker 2:  Let's	-19.56829833984375	-19.507598876953125	-2.17425537109375	-2.167510986328125	9	9	-19.56829833984375	-19.507598876953125	-2.17425537109375	-2.167510986328125	-0.060699462890625	-0.006744384765625	False	True	False	0.5143344647568956	0.020321092138534384	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	8	8	Let' s go this way! You can see that the path is very long!	let' s go this way! you can see that the path is very long!	 Let' s go this way! You can see that the path is very long!\nSpeaker 2: But we can walk and talk. We really should get to know each other better.\nSpeaker 1:  You are right.I do want to know you better,but...\nSpeaker 2:  But	-40.75962829589844	-40.97486114501953	-2.397625193876378	-2.4102859497070312	17	17	-40.75962829589844	-40.97486114501953	-2.397625193876378	-2.4102859497070312	0.2152328491210937	0.0126607558306526	True	True	True	0.4113744789663613	0.016253195660275707	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	9	9	Why don't we enjoy some morning tea here?	why don't we enjoy some morning tea here?	 Why don't we enjoy some morning tea here?\nSpeaker 2: That's a good idea!\n\nSpeaker 1: So,how was your holiday in the countryside?\nSpeaker 2: It was a fantastic holiday! I met a lot of friendly people there,and we had a lot of good times.We	-25.4273681640625	-25.32879638671875	-2.54273681640625	-2.532879638671875	10	10	-25.4273681640625	-25.32879638671875	-2.54273681640625	-2.532879638671875	-0.09857177734375	-0.009857177734375	False	True	False	0.35580837667486875	0.014057807324830685	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	10	10	Yeah.  I like a park so peaceful.  I like quiet places.  I'd like you to come with me more often.	yeah. i like a park so peaceful. i like quiet places. i'd like you to come with me more often.	 Yeah.  I like a park so peaceful.  I like quiet places.  I'd like you to come with me more often.\nSpeaker 2:  Ahh!  ( Pauses and looks thoughtful )   ...Hmmmm ...  Your country always say that the object of the game is more important	-58.94746398925781	-59.16404724121094	-2.105266571044922	-2.113001687186105	28	28	-58.94746398925781	-59.16404724121094	-2.105266571044922	-2.113001687186105	0.216583251953125	0.0077351161411831	True	True	True	0.5510703971573685	0.021772510074250257	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	11	11	1 like being with you here.So quiet, so beautiful.	1 like being with you here.so quiet, so beautiful.	1 like being with you here.So quiet, so beautiful.\nSpeaker 2: Have you enjoyed your life so far?\nSpeaker 1: I've always been quite satisfied.\nSpeaker 2: It seems that you are very lucky man!\nSpeaker 1: Well, I am.\nSpeaker 	-28.5894775390625	-28.615966796875	-2.382456461588541	-2.3846638997395835	12	12	-28.5894775390625	-28.615966796875	-2.382456461588541	-2.3846638997395835	0.0264892578125	0.0022074381510419	True	True	True	0.4176620751805183	0.016501615376924825	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	12	12	( Looking at some birds in the trees ) Oh, those birds ... ( Suddenly one of the birds flies away.) I hope they will come back soon.	( looking at some birds in the trees ) oh, those birds ... ( suddenly one of the birds flies away.) i hope they will come back soon.	 ( Looking at some birds in the trees ) Oh, those birds ... ( Suddenly one of the birds flies away.) I hope they will come back soon.\nSpeaker 2: ( Looking at some flowers ) There are still some white flowering plants here.Why didn't anybody collect them?\nSpeaker 1: (	-61.19384765625	-61.11273193359375	-1.973995085685484	-1.9713784494707665	31	31	-61.19384765625	-61.11273193359375	-1.973995085685484	-1.9713784494707665	-0.08111572265625	-0.0026166362147175	False	True	False	0.6283730689278784	0.024826699173450324	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	13	13	Yea, indeed.  The park is much better than the zoo.  The zoo is too crowded.	yea, indeed. the park is much better than the zoo. the zoo is too crowded.	 Yea, indeed.  The park is much better than the zoo.  The zoo is too crowded.\nSpeaker 2: Actually, I prefer going to the zoo.  There are a lot of animals.  How much do you know about them?\nSpeaker 1: Hm, not so much	-44.097900390625	-43.724609375	-2.0044500177556817	-1.9874822443181817	22	22	-44.097900390625	-43.724609375	-2.0044500177556817	-1.9874822443181817	-0.373291015625	-0.0169677734374997	False	True	False	0.6095244828242898	0.02408200115856392	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	14	14	There are some people here and there,but now we have a pleasant place to have a rest.Look,	there are some people here and there,but now we have a pleasant place to have a rest.look,	 There are some people here and there,but now we have a pleasant place to have a rest.Look,\nthose people are enjoying themselves in the sun.\nSpeaker 2:  Yes, they are but do you feel fine?\nSpeaker 1:  Actually, my throat feels painful and I am feverish,	-46.22972106933594	-46.735572814941406	-2.3114860534667967	-2.3367786407470703	20	20	-46.22972106933594	-46.735572814941406	-2.3114860534667967	-2.3367786407470703	0.5058517456054688	0.0252925872802736	True	True	True	0.44838089404187337	0.017715300228402932	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	15	15	And  there are very few people here, just a couple.I'm   thinking of picking flowers on the banks of the stream...	and there are very few people here, just a couple.i'm thinking of picking flowers on the banks of the stream...	 And  there are very few people here, just a couple.I'm   thinking of picking flowers on the banks of the stream...\nSpeaker 2:   And picking flowers can be very interesting too.\nSpeaker 1:  And  then we can sit under a big tree and eat and drink some sandwiches...	-77.56512451171875	-77.31488037109375	-2.9832740196814904	-2.9736492450420675	26	26	-77.56512451171875	-77.31488037109375	-2.9832740196814904	-2.9736492450420675	-0.250244140625	-0.0096247746394229	False	True	False	0.22903048452509803	0.00904887752518687	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	16	16	Excuse me for stopping you. A man is coming towards us.	excuse me for stopping you. a man is coming towards us.	 Excuse me for stopping you. A man is coming towards us.\nSpeaker 2: Who is he? I really didn't see him.\nSpeaker 1: He is coming towards us!\nSpeaker 2: He won't do any harm to us.\nSpeaker 1: Come on! The	-34.015655517578125	-34.22892761230469	-2.429689679827009	-2.4449234008789062	14	14	-34.015655517578125	-34.22892761230469	-2.429689679827009	-2.4449234008789062	0.2132720947265625	0.0152337210518971	True	True	True	0.3983931989857954	0.01574031191509274	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	17	17	Yes.I never knew it was so peaceful in the park.You're right, it's too peaceful.I'd like to have a jump in the pool.	yes.i never knew it was so peaceful in the park.you're right, it's too peaceful.i'd like to have a jump in the pool.	 Yes.I never knew it was so peaceful in the park.You're right, it's too peaceful.I'd like to have a jump in the pool.\nSpeaker 2: You'd better not.A look at this beautiful lake and the swans, and you'll be influenced to behave in a most admirable manner.\n	-63.13592529296875	-63.43927001953125	-2.104530843098958	-2.114642333984375	30	30	-63.13592529296875	-63.43927001953125	-2.104530843098958	-2.114642333984375	0.3033447265625	0.0101114908854169	True	True	True	0.5514759842313276	0.021788534612493124	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	18	18	( After they walk in the park ) It' s a pity we haven' t come across an old friend.	( after they walk in the park ) it' s a pity we haven' t come across an old friend.	 ( After they walk in the park ) It' s a pity we haven' t come across an old friend.\nSpeaker 2: Well, the park isn't that large.\nSpeaker 1:  ( After they walked in the park )Well, let's take the seat there.I want to take a	-40.83788299560547	-40.30914306640625	-1.775560130243716	-1.752571437669837	23	23	-40.83788299560547	-40.30914306640625	-1.775560130243716	-1.752571437669837	-0.5287399291992188	-0.0229886925738791	False	True	False	0.7662963726147995	0.030275978493275273	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	19	19	Are you sure?  I'm sure I've heard some noise.	are you sure? i'm sure i've heard some noise.	 Are you sure?  I'm sure I've heard some noise.\nSpeaker 2: Do you think so?   I can't hear anything.\nSpeaker 1: Anyway, it's a lovely park.  Let's have a walk around it!\nSpeaker 2: How nice it is to walk	-29.98583984375	-30.976806640625	-2.141845703125	-2.2126290457589284	14	14	-29.98583984375	-30.976806640625	-2.141845703125	-2.2126290457589284	0.990966796875	0.0707833426339283	True	True	True	0.531276941013057	0.020990480726404186	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	20	20	I do wonder why the park is so empty. Let me take a look!	i do wonder why the park is so empty. let me take a look!	 I do wonder why the park is so empty. Let me take a look!\nSpeaker 2: (  Wondering in a sad tone  )  Do you see anyone in the park? I feel so lonely! I want to say hello to my neighbours.\nSpeaker 1: Who are your neighbours?	-31.0008544921875	-31.0849609375	-1.9375534057617188	-1.94281005859375	16	16	-31.0008544921875	-31.0849609375	-1.9375534057617188	-1.94281005859375	0.0841064453125	0.0052566528320312	True	True	True	0.6516943924538168	0.025748112760593786	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	21	21	1 wonder it isn't so often.	1 wonder it isn't so often.	1 wonder it isn't so often.\nSpeaker 2: Well , not everybody enjoys walking around like this.\nSpeaker 1: Yes, a lot of people would rather sit in a café.\nSpeaker 2: And I suppose they do like to have a seat at a café and have a cup of	-25.3221435546875	-25.09033203125	-3.165267944335937	-3.13629150390625	8	8	-25.3221435546875	-25.09033203125	-3.165267944335937	-3.13629150390625	-0.2318115234375	-0.0289764404296875	False	True	False	0.19092127880540585	0.007543202261674707	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	22	22	20	20	20\nSpeaker 2: Look up there !There are many birds on the tree. 21\nSpeaker 1:\nSpeaker 2: Let's go home!\nSpeaker 1:\nSpeaker 2: See you next time!\nSpeaker 1:\nSpeaker 2: Shall we	-7.318359375	-7.09375	-3.6591796875	-3.546875	2	2	-7.318359375	-7.09375	-3.6591796875	-3.546875	-0.224609375	-0.1123046875	False	True	False	0.11650677747596383	0.004603123302211185	own_log_prob_per_token
only	discourse_particle	22	1888	only	h	Ahh ... What a fine day! I do feel like an outdoor exercise.__eou__How about taking a walk in the park?__eou__OK.It' s delightful to have a walk in the park with the air so fresh.	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, you and me!	Don't you see many people over there? Just on your left.		P	( After they enter the park ) Oh, it's so quiet here.We have the park to ourselves, only you and me!	nucleus	base	0.9	1.0	20260416	20287108	50	50	200	23	23	(  A little worried  ) Have you checked the announcement board at the entrance?	( a little worried ) have you checked the announcement board at the entrance?	 (  A little worried  ) Have you checked the announcement board at the entrance?\nSpeaker 2:  ( Looking at the announcement board ) No, I did not have time to.\nSpeaker 1: Take a look! There is an announcement to run a half-marathon next week.\nSpeaker 	-43.27983093261719	-43.29661560058594	-2.545872407801011	-2.546859741210937	17	17	-43.27983093261719	-43.29661560058594	-2.545872407801011	-2.546859741210937	0.01678466796875	0.0009873334099266	True	True	True	0.35469445430614743	0.014013796820691789	own_log_prob_per_token
